Batch_Idx,Avg_Reward,Loss_Job,Loss_Mch,Val_Makespan,Time
485,-381.8637,0.1466,-0.0183,0.0000,10.65
486,-370.2106,0.1478,-0.0451,0.0000,10.42
487,-383.2416,0.1203,-0.0463,0.0000,10.22
488,-421.6307,0.0990,-0.0482,0.0000,10.08
489,-390.0888,0.1147,-0.0382,0.0000,10.68
490,-417.2446,0.0879,-0.0415,0.0000,10.73
491,-369.0957,0.1008,-0.0320,0.0000,9.94
492,-397.6171,0.0801,-0.0265,0.0000,10.61
493,-358.6297,0.0950,-0.0329,0.0000,10.42
494,-375.5136,0.1083,-0.0530,0.0000,10.21
495,-408.3462,0.0946,-0.0489,0.0000,10.17
496,-372.3418,0.1200,-0.0412,0.0000,10.86
497,-377.9843,0.0734,-0.0474,0.0000,10.76
498,-367.8794,0.1640,-0.0160,0.0000,10.30
499,-393.5131,0.1379,-0.0431,364.7275,10.35
500,-387.7043,0.0904,-0.0463,0.0000,60.54
501,-373.4169,0.0865,-0.0540,0.0000,10.24
502,-387.4813,0.0491,-0.0250,0.0000,10.74
503,-408.6739,0.1289,-0.0455,0.0000,10.27
504,-397.3448,0.0835,-0.0283,0.0000,10.47
505,-371.5546,0.1139,-0.0381,0.0000,10.23
506,-368.0123,0.1043,-0.0262,0.0000,10.27
507,-390.5107,0.1056,-0.0207,0.0000,10.16
508,-420.4535,0.0609,-0.0077,0.0000,10.18
509,-405.7021,0.1257,-0.0285,0.0000,10.15
510,-386.8812,0.0640,-0.0311,0.0000,10.46
511,-406.7917,0.1700,-0.0208,0.0000,9.85
512,-381.7036,0.0924,-0.0356,0.0000,10.49
513,-400.1693,0.1045,-0.0246,0.0000,10.20
514,-390.5380,0.1052,-0.0321,0.0000,10.57
515,-414.5896,0.0713,-0.0162,0.0000,10.85
516,-385.2302,0.1278,-0.0414,0.0000,10.72
517,-422.6712,0.1533,-0.0501,0.0000,10.76
518,-389.4986,0.0924,-0.0366,0.0000,10.86
519,-423.0276,0.2017,-0.0054,372.7085,10.53
520,-394.0526,0.0840,0.0091,0.0000,61.95
521,-424.8795,0.1698,-0.0295,0.0000,10.59
522,-383.7948,0.0654,-0.0325,0.0000,10.72
523,-437.7448,0.1489,-0.0078,0.0000,10.80
524,-420.5789,0.0923,0.0050,0.0000,10.88
525,-372.0200,0.0831,-0.0303,0.0000,10.63
526,-401.5232,0.1246,-0.0267,0.0000,11.18
527,-379.8496,0.1611,-0.0293,0.0000,11.26
528,-363.3834,0.1023,-0.0330,0.0000,10.97
529,-410.6126,0.0920,-0.0344,0.0000,10.61
530,-379.0097,0.1220,-0.0448,0.0000,10.94
531,-395.1098,0.1214,-0.0241,0.0000,10.12
532,-395.1215,0.0829,-0.0371,0.0000,10.73
533,-392.4956,0.0662,-0.0362,0.0000,11.00
534,-369.6874,0.1158,-0.0438,0.0000,10.52
535,-381.4406,0.0876,-0.0096,0.0000,10.27
536,-389.5980,0.1820,-0.0187,0.0000,10.37
537,-350.8099,0.0824,-0.0208,0.0000,10.35
538,-383.3208,0.0910,-0.0098,0.0000,10.14
539,-376.4051,0.0935,-0.0245,394.8440,9.91
540,-386.6230,0.2095,0.0435,0.0000,60.28
541,-389.1963,0.1644,-0.0026,0.0000,9.65
542,-397.1452,0.1041,0.0190,0.0000,10.33
543,-376.4185,0.1177,-0.0000,0.0000,10.33
544,-413.0965,0.2097,-0.0166,0.0000,10.19
545,-381.0862,0.1197,-0.0163,0.0000,11.25
546,-390.4649,0.1051,-0.0258,0.0000,10.54
547,-377.4740,0.0849,-0.0398,0.0000,10.26
548,-358.0145,0.1357,-0.0366,0.0000,10.37
549,-384.5565,0.0598,-0.0444,0.0000,10.36
550,-383.3603,0.1540,-0.0164,0.0000,10.75
551,-394.8053,0.1303,-0.0061,0.0000,9.91
552,-440.1451,0.1601,-0.0356,0.0000,10.42
553,-378.9462,0.0897,0.0167,0.0000,10.31
554,-399.7652,0.1389,-0.0226,0.0000,9.93
555,-393.3448,0.2969,-0.0470,0.0000,10.41
556,-377.3915,0.1791,-0.0306,0.0000,10.35
557,-402.5913,0.1290,-0.0238,0.0000,10.00
558,-389.0336,0.1834,-0.0354,0.0000,10.00
559,-389.3553,0.1066,-0.0195,416.2095,10.35
560,-397.9683,0.1232,-0.0167,0.0000,61.67
561,-370.0293,0.2857,-0.0012,0.0000,10.07
562,-386.7772,0.0965,-0.0446,0.0000,10.26
563,-432.4169,0.2000,-0.0088,0.0000,10.44
564,-415.4409,0.1266,-0.0310,0.0000,10.47
565,-420.3801,0.0955,-0.0052,0.0000,10.54
566,-432.9946,0.2194,-0.0417,0.0000,10.20
567,-408.8343,0.1015,-0.0603,0.0000,10.89
568,-416.0902,0.0901,-0.0406,0.0000,10.89
569,-439.9151,0.1148,-0.0395,0.0000,10.36
570,-416.5083,0.0673,-0.0721,0.0000,11.30
571,-368.5800,0.0814,-0.0314,0.0000,9.99
572,-424.6311,0.1055,-0.0215,0.0000,10.42
573,-419.0414,0.0732,-0.0200,0.0000,10.57
574,-392.5927,0.0906,-0.0471,0.0000,10.53
575,-400.0157,0.1269,-0.0328,0.0000,10.50
576,-408.4849,0.1292,-0.0403,0.0000,10.17
577,-418.8089,0.0900,-0.0261,0.0000,10.22
578,-395.6574,0.0830,-0.0414,0.0000,10.48
579,-365.7082,0.1183,-0.0555,417.6997,10.17
580,-409.0031,0.0999,-0.0346,0.0000,61.06
581,-379.0162,0.1145,-0.0245,0.0000,9.76
582,-453.8945,0.1712,-0.0260,0.0000,10.48
583,-442.6272,0.1701,-0.0469,0.0000,10.37
584,-395.4309,0.1107,-0.0159,0.0000,10.34
585,-382.0048,0.0766,-0.0071,0.0000,10.06
586,-423.2947,0.0824,-0.0480,0.0000,10.55
587,-409.6698,0.0805,-0.0236,0.0000,10.46
588,-432.1478,0.0755,0.0117,0.0000,10.19
589,-430.1012,0.1378,-0.0001,0.0000,10.76
590,-403.7698,0.0913,-0.0501,0.0000,10.60
591,-408.9776,0.0803,-0.0225,0.0000,9.67
592,-405.6465,0.0779,-0.0627,0.0000,11.01
593,-408.0420,0.0950,-0.0475,0.0000,11.10
594,-406.3152,0.1350,0.0433,0.0000,10.50
595,-386.7629,0.1232,0.0402,0.0000,10.55
596,-428.2642,0.0985,0.0667,0.0000,10.46
597,-397.5542,0.1076,0.0101,0.0000,10.50
598,-391.9906,0.0978,-0.0296,0.0000,10.09
599,-383.4960,0.1290,-0.0017,409.7036,10.35
600,-422.1633,0.0771,-0.0171,0.0000,60.13
601,-390.3835,0.0810,-0.0021,0.0000,9.62
602,-412.3784,0.1355,-0.0178,0.0000,10.18
603,-383.6927,0.0524,-0.0425,0.0000,10.10
604,-393.0315,0.1118,-0.0393,0.0000,10.62
605,-352.5070,0.1341,-0.0447,0.0000,10.52
606,-410.4364,0.1218,-0.0516,0.0000,10.47
607,-370.6712,0.0864,-0.0378,0.0000,10.18
608,-379.7419,0.1107,-0.0431,0.0000,10.59
609,-399.2625,0.1558,-0.0363,0.0000,10.51
610,-394.8011,0.0753,-0.0535,0.0000,10.36
611,-355.6182,0.1554,-0.0529,0.0000,10.28
612,-408.7679,0.1859,-0.0268,0.0000,10.37
613,-393.1868,0.0808,-0.0137,0.0000,10.18
614,-414.3051,0.1018,-0.0402,0.0000,10.53
615,-409.5309,0.0901,-0.0473,0.0000,10.27
616,-451.4448,0.1843,-0.0226,0.0000,10.31
617,-450.5607,0.1433,-0.0460,0.0000,10.09
618,-403.1873,0.1748,-0.0251,0.0000,10.57
619,-432.6126,0.1159,-0.0560,402.8979,10.56
620,-378.9891,0.1123,-0.0326,0.0000,60.83
621,-392.9126,0.1070,-0.0419,0.0000,10.24
622,-399.7395,0.1206,-0.0594,0.0000,10.43
623,-402.2616,0.1106,-0.0641,0.0000,10.28
624,-391.7207,0.1225,-0.0477,0.0000,10.67
625,-404.0476,0.1072,-0.0100,0.0000,10.42
626,-386.8111,0.1315,-0.0204,0.0000,10.14
627,-386.0008,0.1274,-0.0181,0.0000,10.41
628,-379.9552,0.1090,-0.0052,0.0000,10.48
629,-408.5513,0.1017,-0.0480,0.0000,10.02
630,-414.3213,0.1309,-0.0154,0.0000,10.44
631,-410.9503,0.2749,-0.0081,0.0000,9.84
632,-394.1829,0.2046,0.0160,0.0000,10.32
633,-399.5715,0.1159,-0.0270,0.0000,10.49
634,-380.5571,0.1273,-0.0493,0.0000,10.28
635,-401.7074,0.0997,-0.0171,0.0000,10.38
636,-355.9502,0.1300,-0.0084,0.0000,10.21
637,-415.4498,0.1693,-0.0274,0.0000,10.35
638,-409.0950,0.1245,-0.0103,0.0000,10.44
639,-397.9931,0.0751,-0.0217,389.4750,10.00
640,-388.9824,0.1665,-0.0386,0.0000,60.56
641,-433.3228,0.1264,-0.0253,0.0000,9.69
642,-377.8541,0.1066,-0.0394,0.0000,10.59
643,-392.5182,0.1260,-0.0439,0.0000,10.44
644,-400.3949,0.1525,-0.0240,0.0000,10.28
645,-391.3038,0.1309,-0.0503,0.0000,10.76
646,-418.8370,0.0886,-0.0409,0.0000,10.96
647,-395.0437,0.0737,-0.0558,0.0000,10.52
648,-387.7292,0.1086,-0.0501,0.0000,10.44
649,-406.9651,0.1520,-0.0507,0.0000,10.38
650,-397.9038,0.1655,-0.0521,0.0000,10.69
651,-381.6752,0.1335,-0.0368,0.0000,9.67
652,-362.8919,0.1060,-0.0418,0.0000,10.44
653,-359.2606,0.0739,-0.0578,0.0000,10.41
654,-390.6758,0.0742,-0.0424,0.0000,10.35
655,-386.6001,0.1353,-0.0521,0.0000,10.15
656,-407.8158,0.1664,-0.0337,0.0000,10.55
657,-369.6236,0.1931,-0.0445,0.0000,10.40
658,-387.6913,0.1161,-0.0403,0.0000,10.07
659,-373.3086,0.1231,-0.0385,413.8579,10.50
660,-418.0271,0.1300,-0.0365,0.0000,60.24
661,-358.0688,0.1051,-0.0396,0.0000,9.81
662,-353.6978,0.1119,-0.0183,0.0000,10.26
663,-385.7407,0.1873,-0.0270,0.0000,10.32
664,-400.0331,0.1510,-0.0155,0.0000,11.00
665,-373.4645,0.1808,-0.0453,0.0000,11.05
666,-386.9498,0.1234,-0.0254,0.0000,10.17
667,-377.9163,0.1193,-0.0269,0.0000,10.00
668,-419.4862,0.1358,-0.0325,0.0000,10.56
669,-398.6605,0.1345,0.0137,0.0000,10.24
670,-408.8906,0.1300,-0.0447,0.0000,10.79
671,-407.1458,0.1338,-0.0041,0.0000,10.03
672,-405.7457,0.1341,-0.0440,0.0000,10.32
673,-421.8171,0.1211,-0.0068,0.0000,10.23
674,-396.1434,0.0983,0.0322,0.0000,10.15
675,-417.5152,0.0890,0.0031,0.0000,10.17
676,-395.9779,0.1277,-0.0163,0.0000,10.17
677,-462.9609,0.1469,-0.0496,0.0000,10.24
678,-435.7813,0.1013,-0.0317,0.0000,10.28
679,-381.5164,0.0967,-0.0410,443.1976,10.41
680,-387.3795,0.0957,-0.0395,0.0000,60.23
681,-404.7315,0.1814,-0.0311,0.0000,10.06
682,-388.1311,0.1776,-0.0237,0.0000,10.21
683,-417.0328,0.1106,-0.0171,0.0000,10.25
684,-402.4501,0.1174,-0.0226,0.0000,10.44
685,-419.5274,0.1641,-0.0430,0.0000,10.31
686,-378.3824,0.1108,-0.0464,0.0000,10.68
687,-376.1298,0.1044,-0.0323,0.0000,10.42
688,-368.5678,0.0903,-0.0532,0.0000,10.38
689,-377.4763,0.1494,-0.0518,0.0000,10.44
690,-422.7270,0.1735,-0.0415,0.0000,11.14
691,-381.1979,0.1680,-0.0431,0.0000,9.95
692,-399.4913,0.1185,-0.0579,0.0000,10.09
693,-412.4449,0.0990,-0.0594,0.0000,10.32
694,-387.8398,0.1491,-0.0401,0.0000,10.33
695,-423.9155,0.1206,-0.0464,0.0000,10.17
696,-420.1566,0.1156,-0.0493,0.0000,10.19
697,-433.4454,0.1276,-0.0538,0.0000,10.24
698,-389.1196,0.1287,-0.0518,0.0000,10.27
699,-372.8617,0.0773,-0.0380,1107.5377,9.98
700,-431.9624,0.0929,-0.0141,0.0000,63.57
701,-419.0942,0.1205,-0.0457,0.0000,10.08
702,-392.8018,0.0766,-0.0471,0.0000,10.97
703,-395.2863,0.1364,-0.0285,0.0000,10.87
704,-422.8920,0.1099,-0.0455,0.0000,10.44
705,-393.7626,0.1166,-0.0634,0.0000,10.93
706,-418.9982,0.0908,-0.0378,0.0000,11.07
707,-388.3244,0.0938,-0.0628,0.0000,10.73
708,-406.1917,0.1135,-0.0785,0.0000,10.51
709,-412.5886,0.0677,-0.0535,0.0000,10.78
710,-425.6117,0.1003,-0.0565,0.0000,11.39
711,-439.7680,0.1610,0.0323,0.0000,10.44
712,-405.7910,0.1019,-0.0494,0.0000,11.10
713,-419.6937,0.0978,-0.0790,0.0000,11.14
714,-397.8945,0.0656,-0.0442,0.0000,10.52
715,-394.8318,0.0901,-0.0452,0.0000,11.11
716,-394.5708,0.0610,-0.0438,0.0000,11.12
717,-451.3290,0.0854,-0.0750,0.0000,10.93
718,-409.1258,0.0819,-0.0484,0.0000,10.53
719,-425.7489,0.2287,-0.0430,398.4969,10.48
720,-429.4933,0.1138,-0.0170,0.0000,62.08
721,-415.4399,0.0780,-0.0445,0.0000,11.10
722,-449.5078,0.1240,-0.0455,0.0000,10.97
723,-440.3161,0.0960,-0.0487,0.0000,11.15
724,-467.9220,0.0801,-0.0358,0.0000,11.18
725,-435.2588,0.0859,-0.0340,0.0000,10.78
726,-453.6846,0.1681,-0.0381,0.0000,10.88
727,-408.0286,0.0930,-0.0645,0.0000,10.82
728,-497.8534,0.1015,-0.0627,0.0000,10.62
729,-443.4263,0.0746,-0.0675,0.0000,10.88
730,-445.0615,0.0878,-0.0646,0.0000,11.24
731,-433.9029,0.0870,-0.0499,0.0000,10.44
732,-459.8626,0.1306,-0.0666,0.0000,10.77
733,-468.8192,0.1325,-0.0710,0.0000,11.12
734,-469.6399,0.1149,-0.0459,0.0000,11.28
735,-459.2647,0.1106,-0.0561,0.0000,10.59
736,-442.6774,0.1260,-0.0397,0.0000,10.96
737,-492.3250,0.0979,-0.0472,0.0000,10.99
738,-527.0194,0.1098,-0.0365,0.0000,10.33
739,-443.8061,0.1026,-0.0424,510.4499,11.01
740,-421.9936,0.0823,-0.0614,0.0000,61.10
741,-441.7358,0.1488,-0.0511,0.0000,10.56
742,-436.5358,0.0706,0.0084,0.0000,11.00
743,-408.1704,0.1131,-0.0170,0.0000,10.72
744,-418.9700,0.0628,-0.0508,0.0000,10.89
745,-429.0960,0.0945,-0.0363,0.0000,10.96
746,-463.4313,0.0689,-0.0148,0.0000,10.76
747,-433.8607,0.1194,0.0266,0.0000,10.90
748,-437.9895,0.0671,0.0517,0.0000,11.14
749,-464.3850,0.1233,-0.0355,0.0000,10.94
750,-481.4846,0.0827,0.0220,0.0000,10.84
751,-475.0550,0.0844,0.0272,0.0000,10.67
752,-432.9489,0.0731,0.2041,0.0000,10.96
753,-520.8610,0.0570,0.0779,0.0000,10.63
754,-562.0439,0.0636,0.0090,0.0000,11.15
755,-570.4857,0.0563,0.0590,0.0000,11.02
756,-513.8040,0.0542,-0.0370,0.0000,10.79
757,-516.5181,0.0911,0.0815,0.0000,11.02
758,-490.3571,0.0881,0.0239,0.0000,11.14
759,-504.9411,0.0745,-0.0216,2875.4392,10.63
760,-512.0119,0.0585,0.0606,0.0000,65.12
761,-464.6744,0.0701,0.0222,0.0000,10.25
762,-499.7424,0.0525,0.0285,0.0000,11.07
763,-512.8389,0.0726,0.0491,0.0000,11.01
764,-486.6729,0.0437,-0.0178,0.0000,10.57
765,-522.5022,0.0957,0.1260,0.0000,10.78
766,-492.2678,0.0683,-0.0061,0.0000,10.91
767,-511.0098,0.0429,-0.0290,0.0000,10.90
768,-464.0251,0.0339,-0.0415,0.0000,10.87
769,-528.9686,0.0420,-0.0511,0.0000,11.14
770,-523.4543,0.0518,-0.0397,0.0000,11.01
771,-527.0808,0.0551,-0.0054,0.0000,10.21
772,-498.0925,0.0496,-0.0250,0.0000,10.93
773,-522.3484,0.0830,0.0410,0.0000,10.99
774,-514.7273,0.0834,0.1128,0.0000,10.25
775,-535.8703,0.0649,-0.0377,0.0000,10.46
776,-506.2770,0.0808,-0.0565,0.0000,10.43
777,-489.5932,0.0672,-0.0240,0.0000,10.35
778,-483.8598,0.0635,-0.0344,0.0000,10.09
779,-470.0357,0.0787,-0.0438,506.7555,10.29
780,-491.0788,0.0559,-0.0561,0.0000,60.52
781,-510.8532,0.0693,-0.0426,0.0000,9.95
782,-480.1094,0.0460,-0.0467,0.0000,10.22
783,-523.8977,0.0508,-0.0308,0.0000,10.45
784,-496.1435,0.0649,-0.0082,0.0000,10.23
785,-512.9944,0.0482,-0.0579,0.0000,10.45
786,-489.2342,0.0392,-0.0610,0.0000,10.16
787,-501.4408,0.0323,-0.0485,0.0000,10.63
788,-510.8065,0.0446,-0.0401,0.0000,10.41
789,-520.0875,0.0404,-0.0603,0.0000,10.40
790,-498.1874,0.0499,-0.0404,0.0000,10.63
791,-479.7641,0.0598,-0.0277,0.0000,9.93
792,-505.9266,0.0392,-0.0595,0.0000,10.20
793,-524.5240,0.0577,-0.0418,0.0000,10.22
794,-449.8377,0.0331,-0.0439,0.0000,10.55
795,-548.2595,0.0740,-0.0408,0.0000,10.42
796,-504.0752,0.1184,0.1085,0.0000,10.22
797,-512.6648,0.0517,0.0283,0.0000,10.90
798,-526.5466,0.0524,-0.0112,0.0000,10.79
799,-493.3867,0.4044,0.2984,505.4898,10.42
